Unreal animation ID,Body Type,Motion Label,File Path
rp_debra_posed_014_1007,rp_debra_posed_014,turn,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1007/motion_seq.npz
rp_debra_posed_014_1008,rp_debra_posed_014,limp,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1008/motion_seq.npz
rp_debra_posed_014_1009,rp_debra_posed_014,cartwheel,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1009/motion_seq.npz
rp_debra_posed_014_1010,rp_debra_posed_014,interact with rope,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1010/motion_seq.npz
rp_debra_posed_014_1011,rp_debra_posed_014,count,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1011/motion_seq.npz
rp_debra_posed_014_1012,rp_debra_posed_014,circular movement,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1012/motion_seq.npz
rp_debra_posed_014_1013,rp_debra_posed_014,kneel,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1013/motion_seq.npz
rp_debra_posed_014_1014,rp_debra_posed_014,communicate (vocalize),C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1014/motion_seq.npz
rp_debra_posed_014_1015,rp_debra_posed_014,gesture,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1015/motion_seq.npz
rp_debra_posed_014_1016,rp_debra_posed_014,kick,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1016/motion_seq.npz
rp_debra_posed_014_1017,rp_debra_posed_014,telephone call,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1017/motion_seq.npz
rp_debra_posed_014_1018,rp_debra_posed_014,bend,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1018/motion_seq.npz
rp_debra_posed_014_1019,rp_debra_posed_014,eat,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1019/motion_seq.npz
rp_debra_posed_014_1020,rp_debra_posed_014,perform,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1020/motion_seq.npz
rp_debra_posed_014_1021,rp_debra_posed_014,lift something,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1021/motion_seq.npz
rp_debra_posed_014_1022,rp_debra_posed_014,hit,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1022/motion_seq.npz
rp_debra_posed_014_1023,rp_debra_posed_014,hop,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1023/motion_seq.npz
rp_debra_posed_014_1024,rp_debra_posed_014,perform,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1024/motion_seq.npz
rp_debra_posed_014_1025,rp_debra_posed_014,plead,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1025/motion_seq.npz
rp_debra_posed_014_1026,rp_debra_posed_014,jump,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1026/motion_seq.npz
rp_debra_posed_014_1027,rp_debra_posed_014,foot movement,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1027/motion_seq.npz
rp_debra_posed_014_1028,rp_debra_posed_014,spread,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1028/motion_seq.npz
rp_debra_posed_014_1029,rp_debra_posed_014,greet,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1029/motion_seq.npz
rp_debra_posed_014_1030,rp_debra_posed_014,swing body part,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1030/motion_seq.npz
rp_debra_posed_014_1031,rp_debra_posed_014,kick,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1031/motion_seq.npz
rp_debra_posed_014_1032,rp_debra_posed_014,lift something,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1032/motion_seq.npz
rp_debra_posed_014_1033,rp_debra_posed_014,walk,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1033/motion_seq.npz
rp_debra_posed_014_1034,rp_debra_posed_014,rolling motion,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1034/motion_seq.npz
rp_debra_posed_014_1035,rp_debra_posed_014,sports moves,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1035/motion_seq.npz
rp_debra_posed_014_1036,rp_debra_posed_014,martial arts,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1036/motion_seq.npz
rp_debra_posed_014_1037,rp_debra_posed_014,play,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1037/motion_seq.npz
rp_debra_posed_014_1038,rp_debra_posed_014,take/pick something up,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1038/motion_seq.npz
rp_debra_posed_014_1039,rp_debra_posed_014,play sport,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1039/motion_seq.npz
rp_debra_posed_014_1040,rp_debra_posed_014,turn,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1040/motion_seq.npz
rp_debra_posed_014_1041,rp_debra_posed_014,backwards movement,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1041/motion_seq.npz
rp_debra_posed_014_1042,rp_debra_posed_014,stomp,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1042/motion_seq.npz
rp_debra_posed_014_1043,rp_debra_posed_014,squat,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1043/motion_seq.npz
rp_debra_posed_014_1044,rp_debra_posed_014,juggle,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1044/motion_seq.npz
rp_debra_posed_014_1045,rp_debra_posed_014,drink,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1045/motion_seq.npz
rp_debra_posed_014_1046,rp_debra_posed_014,wash,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1046/motion_seq.npz
rp_debra_posed_014_1047,rp_debra_posed_014,knock,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1047/motion_seq.npz
rp_debra_posed_014_1048,rp_debra_posed_014,get injured,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1048/motion_seq.npz
rp_debra_posed_014_1049,rp_debra_posed_014,cartwheel,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1049/motion_seq.npz
rp_debra_posed_014_1050,rp_debra_posed_014,cartwheel,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1050/motion_seq.npz
rp_debra_posed_014_1051,rp_debra_posed_014,walk,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1051/motion_seq.npz
rp_debra_posed_014_1052,rp_debra_posed_014,kneel,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1052/motion_seq.npz
rp_debra_posed_014_1053,rp_debra_posed_014,animal behavior,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1053/motion_seq.npz
rp_debra_posed_014_1054,rp_debra_posed_014,hop,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1054/motion_seq.npz
rp_debra_posed_014_1055,rp_debra_posed_014,head movements,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1055/motion_seq.npz
rp_debra_posed_014_1056,rp_debra_posed_014,trip,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1056/motion_seq.npz
rp_debra_posed_014_1057,rp_debra_posed_014,limp,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1057/motion_seq.npz
rp_debra_posed_014_1058,rp_debra_posed_014,press something,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1058/motion_seq.npz
rp_debra_posed_014_1059,rp_debra_posed_014,lift something,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1059/motion_seq.npz
rp_debra_posed_014_1060,rp_debra_posed_014,scratch,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1060/motion_seq.npz
rp_debra_posed_014_1061,rp_debra_posed_014,scratch,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1061/motion_seq.npz
rp_debra_posed_014_1062,rp_debra_posed_014,poses,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1062/motion_seq.npz
rp_debra_posed_014_1063,rp_debra_posed_014,punch,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1063/motion_seq.npz
rp_debra_posed_014_1064,rp_debra_posed_014,play instrument,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1064/motion_seq.npz
rp_debra_posed_014_1065,rp_debra_posed_014,kneel,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1065/motion_seq.npz
rp_debra_posed_014_1066,rp_debra_posed_014,take/pick something up,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1066/motion_seq.npz
rp_debra_posed_014_1067,rp_debra_posed_014,drunken behavior,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1067/motion_seq.npz
rp_debra_posed_014_1068,rp_debra_posed_014,fight,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1068/motion_seq.npz
rp_debra_posed_014_1069,rp_debra_posed_014,perform,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1069/motion_seq.npz
rp_debra_posed_014_1070,rp_debra_posed_014,circular movement,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1070/motion_seq.npz
rp_debra_posed_014_1071,rp_debra_posed_014,yoga,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1071/motion_seq.npz
rp_debra_posed_014_1072,rp_debra_posed_014,limp,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1072/motion_seq.npz
rp_debra_posed_014_1073,rp_debra_posed_014,play instrument,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1073/motion_seq.npz
rp_debra_posed_014_1074,rp_debra_posed_014,lunge,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1074/motion_seq.npz
rp_debra_posed_014_1075,rp_debra_posed_014,head movements,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1075/motion_seq.npz
rp_debra_posed_014_1076,rp_debra_posed_014,stretch,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1076/motion_seq.npz
rp_debra_posed_014_1077,rp_debra_posed_014,make,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1077/motion_seq.npz
rp_debra_posed_014_1078,rp_debra_posed_014,rub,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1078/motion_seq.npz
rp_debra_posed_014_1079,rp_debra_posed_014,shave,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1079/motion_seq.npz
rp_debra_posed_014_1080,rp_debra_posed_014,animal behavior,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1080/motion_seq.npz
rp_debra_posed_014_1081,rp_debra_posed_014,dance,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1081/motion_seq.npz
rp_debra_posed_014_1082,rp_debra_posed_014,evade,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1082/motion_seq.npz
rp_debra_posed_014_1083,rp_debra_posed_014,play sport,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1083/motion_seq.npz
rp_debra_posed_014_1084,rp_debra_posed_014,sideways movement,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1084/motion_seq.npz
rp_debra_posed_014_1085,rp_debra_posed_014,walk,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1085/motion_seq.npz
rp_debra_posed_014_1086,rp_debra_posed_014,clap,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1086/motion_seq.npz
rp_debra_posed_014_1087,rp_debra_posed_014,raise body part,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1087/motion_seq.npz
rp_debra_posed_014_1088,rp_debra_posed_014,hit,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1088/motion_seq.npz
rp_debra_posed_014_1089,rp_debra_posed_014,jump,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1089/motion_seq.npz
rp_debra_posed_014_1090,rp_debra_posed_014,stretch,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1090/motion_seq.npz
rp_debra_posed_014_1091,rp_debra_posed_014,touch object,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1091/motion_seq.npz
rp_debra_posed_014_1092,rp_debra_posed_014,greet,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1092/motion_seq.npz
rp_debra_posed_014_1093,rp_debra_posed_014,squat,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1093/motion_seq.npz
rp_debra_posed_014_1094,rp_debra_posed_014,perform,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1094/motion_seq.npz
rp_debra_posed_014_1095,rp_debra_posed_014,write,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1095/motion_seq.npz
rp_debra_posed_014_1096,rp_debra_posed_014,yoga,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1096/motion_seq.npz
rp_debra_posed_014_1097,rp_debra_posed_014,drink,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1097/motion_seq.npz
rp_debra_posed_014_1098,rp_debra_posed_014,moonwalk,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1098/motion_seq.npz
rp_debra_posed_014_1099,rp_debra_posed_014,exercise / training,C:/bedlam/animations/gendered_ground_truth/rp_debra_posed_014/moving_body_para/1099/motion_seq.npz
rp_elias_posed_011_1000,rp_elias_posed_011,perform,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1000/motion_seq.npz
rp_elias_posed_011_1001,rp_elias_posed_011,stretch,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1001/motion_seq.npz
rp_elias_posed_011_1002,rp_elias_posed_011,stretch,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1002/motion_seq.npz
rp_elias_posed_011_1003,rp_elias_posed_011,count,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1003/motion_seq.npz
rp_elias_posed_011_1004,rp_elias_posed_011,sneak,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1004/motion_seq.npz
rp_elias_posed_011_1005,rp_elias_posed_011,sneak,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1005/motion_seq.npz
rp_elias_posed_011_1006,rp_elias_posed_011,backwards movement,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1006/motion_seq.npz
rp_elias_posed_011_1007,rp_elias_posed_011,walk,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1007/motion_seq.npz
rp_elias_posed_011_1008,rp_elias_posed_011,kneel,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1008/motion_seq.npz
rp_elias_posed_011_1009,rp_elias_posed_011,turn,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1009/motion_seq.npz
rp_elias_posed_011_1010,rp_elias_posed_011,head movements,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1010/motion_seq.npz
rp_elias_posed_011_1011,rp_elias_posed_011,make,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1011/motion_seq.npz
rp_elias_posed_011_1012,rp_elias_posed_011,take/pick something up,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1012/motion_seq.npz
rp_elias_posed_011_1013,rp_elias_posed_011,punch,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1013/motion_seq.npz
rp_elias_posed_011_1014,rp_elias_posed_011,perform,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1014/motion_seq.npz
rp_elias_posed_011_1015,rp_elias_posed_011,poses,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1015/motion_seq.npz
rp_elias_posed_011_1016,rp_elias_posed_011,skip,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1016/motion_seq.npz
rp_elias_posed_011_1017,rp_elias_posed_011,dip,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1017/motion_seq.npz
rp_elias_posed_011_1018,rp_elias_posed_011,bend,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1018/motion_seq.npz
rp_elias_posed_011_1019,rp_elias_posed_011,rub,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1019/motion_seq.npz
rp_elias_posed_011_1020,rp_elias_posed_011,yoga,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1020/motion_seq.npz
rp_elias_posed_011_1021,rp_elias_posed_011,bend,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1021/motion_seq.npz
rp_elias_posed_011_1022,rp_elias_posed_011,leave,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1022/motion_seq.npz
rp_elias_posed_011_1023,rp_elias_posed_011,yoga,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1023/motion_seq.npz
rp_elias_posed_011_1024,rp_elias_posed_011,lower body part,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1024/motion_seq.npz
rp_elias_posed_011_1025,rp_elias_posed_011,bend,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1025/motion_seq.npz
rp_elias_posed_011_1026,rp_elias_posed_011,kick,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1026/motion_seq.npz
rp_elias_posed_011_1027,rp_elias_posed_011,animal behavior,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1027/motion_seq.npz
rp_elias_posed_011_1028,rp_elias_posed_011,swing body part,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1028/motion_seq.npz
rp_elias_posed_011_1029,rp_elias_posed_011,take/pick something up,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1029/motion_seq.npz
rp_elias_posed_011_1030,rp_elias_posed_011,squat,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1030/motion_seq.npz
rp_elias_posed_011_1031,rp_elias_posed_011,cut,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1031/motion_seq.npz
rp_elias_posed_011_1032,rp_elias_posed_011,throw,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1032/motion_seq.npz
rp_elias_posed_011_1033,rp_elias_posed_011,yoga,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1033/motion_seq.npz
rp_elias_posed_011_1034,rp_elias_posed_011,pray,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1034/motion_seq.npz
rp_elias_posed_011_1035,rp_elias_posed_011,take/pick something up,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1035/motion_seq.npz
rp_elias_posed_011_1036,rp_elias_posed_011,jump,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1036/motion_seq.npz
rp_elias_posed_011_1037,rp_elias_posed_011,bend,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1037/motion_seq.npz
rp_elias_posed_011_1038,rp_elias_posed_011,play instrument,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1038/motion_seq.npz
rp_elias_posed_011_1039,rp_elias_posed_011,perform,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1039/motion_seq.npz
rp_elias_posed_011_1040,rp_elias_posed_011,play instrument,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1040/motion_seq.npz
rp_elias_posed_011_1041,rp_elias_posed_011,grab person / body part,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1041/motion_seq.npz
rp_elias_posed_011_1042,rp_elias_posed_011,kneel,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1042/motion_seq.npz
rp_elias_posed_011_1043,rp_elias_posed_011,yoga,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1043/motion_seq.npz
rp_elias_posed_011_1044,rp_elias_posed_011,stretch,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1044/motion_seq.npz
rp_elias_posed_011_1045,rp_elias_posed_011,confussion,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1045/motion_seq.npz
rp_elias_posed_011_1046,rp_elias_posed_011,swim,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1046/motion_seq.npz
rp_elias_posed_011_1047,rp_elias_posed_011,stretch,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1047/motion_seq.npz
rp_elias_posed_011_1048,rp_elias_posed_011,place something,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1048/motion_seq.npz
rp_elias_posed_011_1049,rp_elias_posed_011,clean something,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1049/motion_seq.npz
rp_elias_posed_011_1050,rp_elias_posed_011,upper body movement,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1050/motion_seq.npz
rp_elias_posed_011_1051,rp_elias_posed_011,greet,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1051/motion_seq.npz
rp_elias_posed_011_1052,rp_elias_posed_011,backwards movement,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1052/motion_seq.npz
rp_elias_posed_011_1053,rp_elias_posed_011,tie,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1053/motion_seq.npz
rp_elias_posed_011_1054,rp_elias_posed_011,perform,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1054/motion_seq.npz
rp_elias_posed_011_1055,rp_elias_posed_011,drink,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1055/motion_seq.npz
rp_elias_posed_011_1056,rp_elias_posed_011,twist,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1056/motion_seq.npz
rp_elias_posed_011_1057,rp_elias_posed_011,relax,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1057/motion_seq.npz
rp_elias_posed_011_1058,rp_elias_posed_011,jog,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1058/motion_seq.npz
rp_elias_posed_011_1059,rp_elias_posed_011,touching body parts,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1059/motion_seq.npz
rp_elias_posed_011_1060,rp_elias_posed_011,play sport,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1060/motion_seq.npz
rp_elias_posed_011_1061,rp_elias_posed_011,rocking movement,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1061/motion_seq.npz
rp_elias_posed_011_1062,rp_elias_posed_011,balance,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1062/motion_seq.npz
rp_elias_posed_011_1063,rp_elias_posed_011,play sport,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1063/motion_seq.npz
rp_elias_posed_011_1064,rp_elias_posed_011,turn,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1064/motion_seq.npz
rp_elias_posed_011_1065,rp_elias_posed_011,stomp,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1065/motion_seq.npz
rp_elias_posed_011_1066,rp_elias_posed_011,spin,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1066/motion_seq.npz
rp_elias_posed_011_1067,rp_elias_posed_011,turn,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1067/motion_seq.npz
rp_elias_posed_011_1068,rp_elias_posed_011,swim,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1068/motion_seq.npz
rp_elias_posed_011_1069,rp_elias_posed_011,gesture,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1069/motion_seq.npz
rp_elias_posed_011_1070,rp_elias_posed_011,swing body part,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1070/motion_seq.npz
rp_elias_posed_011_1071,rp_elias_posed_011,squat,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1071/motion_seq.npz
rp_elias_posed_011_1072,rp_elias_posed_011,play,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1072/motion_seq.npz
rp_elias_posed_011_1073,rp_elias_posed_011,kneel,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1073/motion_seq.npz
rp_elias_posed_011_1074,rp_elias_posed_011,catch,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1074/motion_seq.npz
rp_elias_posed_011_1075,rp_elias_posed_011,interact with / use object,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1075/motion_seq.npz
rp_elias_posed_011_1076,rp_elias_posed_011,jumping jacks,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1076/motion_seq.npz
rp_elias_posed_011_1077,rp_elias_posed_011,wrist movements,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1077/motion_seq.npz
rp_elias_posed_011_1078,rp_elias_posed_011,poses,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1078/motion_seq.npz
rp_elias_posed_011_1079,rp_elias_posed_011,play instrument,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1079/motion_seq.npz
rp_elias_posed_011_1080,rp_elias_posed_011,style hair,C:/bedlam/animations/gendered_ground_truth/rp_elias_posed_011/moving_body_para/1080/motion_seq.npz
